mcmc step, learning time
533,648.76
534,650.01
535,651.27
536,652.5
537,653.79
538,654.98
539,656.24
540,657.51
541,658.74
542,659.98
543,661.21
544,662.45
545,663.69
546,664.87
547,666.08
548,667.28
549,668.47
550,669.72
551,670.93
552,672.13
553,673.35
554,674.55
555,675.75
556,676.99
557,678.18
558,679.43
559,680.62
560,681.79
561,682.99
562,684.24
563,685.44
564,686.66
565,687.89
566,689.08
567,690.28
568,691.52
569,692.79
570,694.03
571,695.23
572,696.48
573,697.7
574,698.94
575,700.16
576,701.39
577,702.61
578,703.82
579,705.01
580,706.21
581,707.43
582,708.62
583,709.86
584,711.07
585,712.28
586,713.51
587,714.82
588,716.04
589,717.23
590,718.4
591,719.62
592,720.83
593,722.09
594,723.34
595,724.56
596,725.74
597,726.94
598,728.11
599,729.27
600,730.46
601,731.63
602,732.84
603,734.03
604,735.23
605,736.41
606,737.59
607,738.8
608,739.97
609,741.19
610,742.41
611,743.57
612,744.73
613,745.94
614,747.15
615,748.33
616,749.51
617,750.7
618,751.89
619,753.11
620,754.3
621,755.5
622,756.68
623,757.84
624,759
625,760.18
626,761.37
627,762.58
628,763.84
629,765.08
630,766.3
631,767.55
632,768.82
633,770.02
634,771.23
635,772.45
636,773.66
637,774.95
638,776.2
639,777.51
640,778.72
641,779.96
642,781.21
643,782.44
644,783.63
645,784.84
646,786.05
647,787.27
648,788.48
649,789.71
650,790.91
651,792.11
652,793.29
653,794.46
654,795.72
655,796.94
656,798.2
657,799.44
658,800.73
659,801.93
660,803.13
661,804.33
662,805.52
663,806.72
664,807.92
665,809.22
666,810.5
667,811.73
668,812.94
669,814.16
670,815.36
671,816.59
672,817.8
673,819.04
674,820.25
675,821.45
676,822.64
677,823.87
678,825.05
679,826.23
680,827.42
681,828.65
682,829.86
683,831.08
684,832.3
685,833.51
686,834.72
687,835.91
688,837.1
689,838.33
690,839.52
691,840.76
692,842
693,843.24
694,844.42
695,845.63
696,846.83
697,848.08
698,849.27
699,850.46
700,851.69
701,852.9
702,854.11
703,855.28
704,856.49
705,857.71
706,858.93
707,860.17
708,861.39
709,862.62
710,863.82
711,865
712,866.21
713,867.45
714,868.65
715,869.89
716,871.11
717,872.38
718,873.62
719,874.88
720,876.12
721,877.39
722,878.63
723,879.84
724,881.07
725,882.29
726,883.5
727,884.71
728,885.9
729,887.11
730,888.31
731,889.49
732,890.7
733,891.87
734,893.07
735,894.29
736,895.49
737,896.71
738,897.94
739,899.11
740,900.28
741,901.52
742,902.72
743,903.95
744,905.19
745,906.41
746,907.6
747,908.78
748,910
749,911.24
750,912.45
751,913.7
752,914.9
753,916.1
754,917.34
755,918.58
756,919.84
757,921.03
758,922.23
759,923.43
760,924.62
761,925.84
762,927.05
763,928.29
764,929.52
765,930.68
766,931.93
767,933.15
768,934.38
769,935.61
770,936.85
771,938.12
772,939.38
773,940.61
774,941.88
775,943.12
776,944.35
777,945.61
778,946.84
779,948.05
780,949.24
781,950.43
782,951.61
783,952.81
784,953.98
785,955.14
786,956.3
787,957.46
788,958.68
789,959.83
790,961.02
791,962.24
792,963.41
793,964.58
794,965.76
795,966.92
796,968.12
797,969.29
798,970.45
799,971.65
800,972.82
801,974.02
802,975.19
803,976.36
804,977.52
805,978.7
806,979.9
807,981.08
808,982.24
809,983.43
810,984.63
811,985.83
812,987.09
813,988.31
814,989.52
815,990.75
816,991.98
817,993.23
818,994.41
819,995.63
820,996.87
821,998.11
822,999.35
823,1000.59
824,1001.82
825,1003.05
826,1004.25
827,1005.42
828,1006.6
829,1007.77
830,1008.96
831,1010.19
832,1011.39
833,1012.62
834,1013.88
835,1015.11
836,1016.36
837,1017.56
838,1018.76
839,1019.99
840,1021.23
841,1022.44
842,1023.72
843,1024.99
844,1026.24
845,1027.48
846,1028.68
847,1029.88
848,1031.12
849,1032.33
850,1033.53
851,1034.76
852,1036
853,1037.2
854,1038.39
855,1039.65
856,1040.82
857,1042.03
858,1043.23
859,1044.46
860,1045.69
861,1046.98
862,1048.18
863,1049.34
864,1050.64
865,1051.82
866,1053.06
867,1054.25
868,1055.42
869,1056.59
870,1057.77
871,1059.05
872,1060.24
873,1061.45
874,1062.65
875,1063.83
876,1065.05
877,1066.22
878,1067.44
879,1068.66
880,1069.92
881,1071.13
882,1072.33
883,1073.54
884,1074.79
885,1076.03
886,1077.26
887,1078.46
888,1079.64
889,1080.86
890,1082.09
891,1083.29
892,1084.49
893,1085.68
894,1086.89
895,1088.09
896,1089.24
897,1090.45
898,1091.61
899,1092.8
900,1094
901,1095.18
902,1096.34
903,1097.55
904,1098.73
905,1099.96
906,1101.16
907,1102.35
908,1103.54
909,1104.73
910,1105.91
911,1107.13
912,1108.32
913,1109.55
914,1110.77
915,1111.93
916,1113.15
917,1114.34
918,1115.53
919,1116.73
920,1117.93
921,1119.1
922,1120.31
923,1121.48
924,1122.65
925,1123.83
926,1124.98
927,1126.17
928,1127.37
929,1128.59
930,1129.77
931,1130.98
932,1132.18
933,1133.37
934,1134.53
935,1135.79
936,1136.96
937,1138.15
938,1139.38
939,1140.59
940,1141.79
941,1143.02
942,1144.21
943,1145.39
944,1146.59
945,1147.8
946,1149
947,1150.2
948,1151.45
949,1152.66
950,1153.87
951,1155.09
952,1156.32
953,1157.53
954,1158.75
955,1160
956,1161.19
957,1162.41
958,1163.65
959,1164.9
960,1166.14
961,1167.35
962,1168.56
963,1169.75
964,1170.94
965,1172.12
966,1173.36
967,1174.54
968,1175.75
969,1176.95
970,1178.13
971,1179.34
972,1180.56
973,1181.74
974,1182.94
975,1184.14
976,1185.37
977,1186.63
978,1187.81
979,1188.99
980,1190.17
981,1191.42
982,1192.62
983,1193.82
984,1194.99
985,1196.19
986,1197.41
987,1198.61
988,1199.81
989,1201.01
990,1202.2
991,1203.36
992,1204.56
993,1205.73
994,1206.96
995,1208.19
996,1209.42
997,1210.63
998,1211.8
999,1213.08
1000,1214.33
1001,1215.56
1002,1216.85
1003,1218.12
1004,1219.37
1005,1220.61
1006,1221.91
1007,1223.16
1008,1224.38
1009,1225.61
1010,1226.93
1011,1228.14
1012,1229.34
1013,1230.56
1014,1231.77
1015,1232.93
1016,1234.14
1017,1235.36
1018,1236.55
1019,1237.76
1020,1238.95
1021,1240.2
1022,1241.4
1023,1242.58
1024,1243.76
1025,1244.94
1026,1246.11
1027,1247.31
1028,1248.49
1029,1249.69
1030,1250.89
1031,1252.07
1032,1253.33
1033,1254.51
1034,1255.71
1035,1256.93
1036,1258.14
1037,1259.33
1038,1260.54
1039,1261.78
1040,1262.99
1041,1264.21
1042,1265.43
1043,1266.65
1044,1267.87
1045,1269.07
1046,1270.27
1047,1271.49
1048,1272.73
1049,1273.93
1050,1275.14
1051,1276.35
1052,1277.57
1053,1278.77
1054,1279.98
1055,1281.18
1056,1282.39
1057,1283.58
1058,1284.78
1059,1285.98
1060,1287.21
1061,1288.5
1062,1289.75
1063,1290.98
1064,1292.22
1065,1293.45
1066,1294.75
1067,1296
1068,1297.27
1069,1298.51
1070,1299.75
1071,1301.01
1072,1302.25
1073,1303.49
1074,1304.71
1075,1305.95
1076,1307.21
1077,1308.45
1078,1309.62
1079,1310.81
1080,1312
1081,1313.16
1082,1314.38
1083,1315.64
1084,1316.87
1085,1318.05
1086,1319.26
1087,1320.44
1088,1321.65
1089,1322.87
1090,1324.09
1091,1325.3
1092,1326.53
1093,1327.76
1094,1328.98
1095,1330.22
1096,1331.49
1097,1332.71
1098,1333.93
1099,1335.17
1100,1336.36
1101,1337.58
1102,1338.81
1103,1340.03
1104,1341.22
1105,1342.42
1106,1343.67
1107,1344.89
1108,1346.12
1109,1347.28
1110,1348.43
1111,1349.59
1112,1350.77
1113,1351.92
1114,1353.15
1115,1354.35
1116,1355.52
1117,1356.68
1118,1357.84
1119,1359.02
1120,1360.21
1121,1361.4
1122,1362.55
1123,1363.78
1124,1364.95
1125,1366.21
1126,1367.45
1127,1368.7
1128,1369.89
1129,1371.12
1130,1372.29
1131,1373.5
1132,1374.66
1133,1375.83
1134,1377.05
1135,1378.25
1136,1379.44
1137,1380.63
1138,1381.77
1139,1382.92
1140,1384.07
1141,1385.24
1142,1386.43
1143,1387.62
1144,1388.83
1145,1390.03
1146,1391.25
1147,1392.42
1148,1393.66
1149,1394.83
1150,1396.02
1151,1397.24
1152,1398.47
1153,1399.67
1154,1400.9
1155,1402.14
1156,1403.34
1157,1404.56
1158,1405.75
1159,1406.96
1160,1408.18
1161,1409.38
1162,1410.59
1163,1411.76
1164,1412.98
1165,1414.11
1166,1415.33
1167,1416.57
1168,1417.75
1169,1418.94
1170,1420.13
1171,1421.3
1172,1422.5
1173,1423.66
1174,1424.83
1175,1425.98
1176,1427.12
1177,1428.34
1178,1429.52
1179,1430.7
1180,1431.88
1181,1433.08
1182,1434.34
1183,1435.56
1184,1436.78
1185,1437.99
1186,1439.21
1187,1440.41
1188,1441.57
1189,1442.79
1190,1443.97
1191,1445.13
1192,1446.3
1193,1447.53
1194,1448.72
1195,1449.9
1196,1451.13
1197,1452.38
1198,1453.63
1199,1454.87
1200,1456.11
1201,1457.37
1202,1458.53
1203,1459.68
1204,1460.91
1205,1462.13
1206,1463.37
1207,1464.59
1208,1465.82
1209,1467.05
1210,1468.37
1211,1469.6
1212,1470.81
1213,1472.08
1214,1473.3
1215,1474.57
1216,1475.78
1217,1477.1
1218,1478.33
1219,1479.57
1220,1480.79
1221,1482.06
1222,1483.25
1223,1484.44
1224,1485.71
1225,1486.96
1226,1488.17
1227,1489.38
1228,1490.62
1229,1491.85
1230,1493.06
1231,1494.28
1232,1495.5
1233,1496.76
1234,1498
1235,1499.29
1236,1500.53
1237,1501.8
1238,1503.03
1239,1504.29
1240,1505.53
1241,1506.72
1242,1507.92
1243,1509.08
1244,1510.26
1245,1511.44
1246,1512.66
1247,1513.82
1248,1515.04
1249,1516.23
1250,1517.48
1251,1518.71
1252,1519.92
1253,1521.18
1254,1522.38
1255,1523.63
1256,1524.9
1257,1526.12
1258,1527.38
1259,1528.61
1260,1529.88
1261,1531.05
1262,1532.25
1263,1533.49
1264,1534.71
1265,1535.99
1266,1537.2
1267,1538.41
1268,1539.59
1269,1540.78
1270,1541.97
1271,1543.15
1272,1544.37
1273,1545.6
1274,1546.84
1275,1548.07
1276,1549.25
1277,1550.43
1278,1551.6
1279,1552.77
1280,1553.96
1281,1555.14
1282,1556.31
1283,1557.51
1284,1558.71
1285,1559.9
1286,1561.07
1287,1562.25
1288,1563.45
1289,1564.61
1290,1565.83
1291,1567.02
1292,1568.2
1293,1569.38
1294,1570.58
1295,1571.79
1296,1573
1297,1574.23
1298,1575.39
1299,1576.55
1300,1577.72
1301,1578.91
1302,1580.07
1303,1581.23
1304,1582.46
1305,1583.68
1306,1584.9
1307,1586.13
1308,1587.36
1309,1588.56
1310,1589.79
1311,1591
1312,1592.17
1313,1593.37
1314,1594.63
1315,1595.83
1316,1597.01
1317,1598.21
1318,1599.39
1319,1600.58
1320,1601.77
1321,1602.97
1322,1604.14
1323,1605.35
1324,1606.55
1325,1607.76
1326,1608.94
1327,1610.11
1328,1611.3
1329,1612.46
1330,1613.64
1331,1614.83
1332,1616.03
1333,1617.25
1334,1618.45
1335,1619.67
1336,1620.82
1337,1622.01
1338,1623.19
1339,1624.37
1340,1625.56
1341,1626.76
1342,1627.95
1343,1629.16
1344,1630.32
1345,1631.48
1346,1632.64
1347,1633.86
1348,1635.05
1349,1636.27
1350,1637.48
1351,1638.74
1352,1639.97
1353,1641.22
1354,1642.43
1355,1643.66
1356,1644.91
1357,1646.09
1358,1647.27
1359,1648.5
1360,1649.72
1361,1650.93
1362,1652.18
1363,1653.44
1364,1654.66
1365,1655.89
1366,1657.16
1367,1658.4
1368,1659.62
1369,1660.83
1370,1662.11
1371,1663.35
1372,1664.59
1373,1665.79
1374,1667.01
1375,1668.23
1376,1669.44
1377,1670.67
1378,1671.9
1379,1673.12
1380,1674.34
1381,1675.57
1382,1676.78
1383,1677.98
1384,1679.15
1385,1680.33
1386,1681.53
1387,1682.74
1388,1684
1389,1685.26
1390,1686.47
1391,1687.71
1392,1688.92
1393,1690.1
1394,1691.28
1395,1692.56
1396,1693.73
1397,1694.9
1398,1696.07
1399,1697.24
1400,1698.5
1401,1699.8
1402,1700.95
1403,1702.2
1404,1703.39
1405,1704.57
1406,1705.8
1407,1706.99
1408,1708.17
1409,1709.34
1410,1710.5
1411,1711.67
1412,1712.85
1413,1714.03
1414,1715.19
1415,1716.35
1416,1717.5
1417,1718.63
1418,1719.78
1419,1720.94
1420,1722.14
1421,1723.35
1422,1724.53
1423,1725.71
1424,1726.91
1425,1728.1
1426,1729.31
1427,1730.49
1428,1731.7
1429,1732.94
1430,1734.22
1431,1735.43
1432,1736.64
1433,1737.84
1434,1739.02
1435,1740.21
1436,1741.4
1437,1742.58
1438,1743.73
1439,1744.88
1440,1746.05
1441,1747.2
1442,1748.37
1443,1749.55
1444,1750.72
1445,1751.88
1446,1753.07
1447,1754.24
1448,1755.41
1449,1756.54
1450,1757.74
1451,1758.89
1452,1760.06
1453,1761.22
1454,1762.39
1455,1763.56
1456,1764.74
1457,1765.92
1458,1767.13
1459,1768.42
1460,1769.63
1461,1770.81
1462,1771.96
1463,1773.12
1464,1774.33
1465,1775.52
1466,1776.72
1467,1777.94
1468,1779.12
1469,1780.27
1470,1781.48
1471,1782.66
1472,1783.82
1473,1785.01
1474,1786.17
1475,1787.38
1476,1788.54
1477,1789.7
1478,1790.83
1479,1791.96
1480,1793.17
1481,1794.35
1482,1795.55
1483,1796.76
1484,1797.94
1485,1799.11
1486,1800.24
1487,1801.44
1488,1802.63
1489,1803.85
1490,1805.04
1491,1806.25
1492,1807.43
1493,1808.66
1494,1809.83
1495,1811.01
1496,1812.21
1497,1813.39
1498,1814.6
1499,1815.76
1500,1816.96
1501,1818.13
1502,1819.3
1503,1820.46
1504,1821.68
1505,1822.86
1506,1824.02
1507,1825.18
1508,1826.34
1509,1827.48
1510,1828.68
1511,1829.9
1512,1831.11
1513,1832.3
1514,1833.48
1515,1834.64
1516,1835.79
1517,1836.94
1518,1838.12
1519,1839.3
1520,1840.46
1521,1841.68
1522,1842.82
1523,1844.01
1524,1845.22
1525,1846.4
1526,1847.63
1527,1848.81
1528,1849.99
1529,1851.22
1530,1852.43
1531,1853.7
1532,1854.91
1533,1856.11
1534,1857.31
1535,1858.55
1536,1859.75
1537,1860.93
1538,1862.15
1539,1863.34
1540,1864.6
1541,1865.89
1542,1867.17
1543,1868.49
1544,1869.72
1545,1870.95
1546,1872.23
1547,1873.45
1548,1874.7
1549,1875.93
1550,1877.16
1551,1878.44
1552,1879.67
1553,1880.86
1554,1882.05
1555,1883.26
1556,1884.48
1557,1885.67
1558,1886.89
1559,1888.1
1560,1889.32
1561,1890.54
1562,1891.71
1563,1892.94
1564,1894.17
1565,1895.36
1566,1896.57
1567,1897.81
1568,1899.02
1569,1900.22
1570,1901.42
1571,1902.68
1572,1903.88
1573,1905.15
1574,1906.36
1575,1907.59
1576,1908.85
1577,1910.08
1578,1911.32
1579,1912.55
1580,1913.77
1581,1915
1582,1916.25
1583,1917.45
1584,1918.65
1585,1919.92
1586,1921.13
1587,1922.36
1588,1923.59
1589,1924.82
1590,1926.04
1591,1927.27
1592,1928.51
1593,1929.73
1594,1930.95
1595,1932.18
1596,1933.41
1597,1934.63
1598,1935.8
1599,1937
1600,1938.16
1601,1939.35
1602,1940.54
1603,1941.69
1604,1942.91
1605,1944.09
1606,1945.25
1607,1946.47
1608,1947.65
1609,1948.85
1610,1950.04
1611,1951.23
1612,1952.41
1613,1953.63
1614,1954.81
1615,1955.99
1616,1957.15
1617,1958.32
1618,1959.52
1619,1960.7
1620,1961.9
1621,1963.11
1622,1964.3
1623,1965.54
1624,1966.72
1625,1967.89
1626,1969.13
1627,1970.28
1628,1971.49
1629,1972.67
1630,1973.87
1631,1975.04
1632,1976.29
1633,1977.49
1634,1978.67
1635,1979.89
1636,1981.07
1637,1982.27
1638,1983.48
1639,1984.67
1640,1985.86
1641,1987.15
1642,1988.38
1643,1989.59
1644,1990.77
1645,1991.9
1646,1993.04
1647,1994.2
1648,1995.34
1649,1996.49
1650,1997.63
1651,1998.84
1652,2000.02
1653,2001.22
1654,2002.41
1655,2003.58
1656,2004.74
1657,2005.92
1658,2007.08
1659,2008.28
1660,2009.44
1661,2010.63
1662,2011.84
1663,2013.01
1664,2014.23
1665,2015.42
1666,2016.61
1667,2017.79
1668,2018.98
1669,2020.18
1670,2021.38
1671,2022.57
1672,2023.76
1673,2024.95
1674,2026.15
1675,2027.36
1676,2028.53
1677,2029.7
1678,2030.88
1679,2032.06
1680,2033.26
1681,2034.42
1682,2035.6
1683,2036.81
1684,2038
1685,2039.17
1686,2040.38
1687,2041.59
1688,2042.82
1689,2044.01
1690,2045.17
1691,2046.32
1692,2047.48
1693,2048.68
1694,2049.85
1695,2051
1696,2052.17
1697,2053.4
1698,2054.59
1699,2055.79
1700,2056.97
1701,2058.18
1702,2059.36
1703,2060.57
1704,2061.78
1705,2062.98
1706,2064.17
1707,2065.39
1708,2066.55
1709,2067.69
1710,2068.92
1711,2070.12
1712,2071.33
1713,2072.57
1714,2073.8
1715,2075.05
1716,2076.34
1717,2077.58
1718,2078.86
1719,2080.12
1720,2081.35
1721,2082.6
1722,2083.87
1723,2085.11
1724,2086.4
1725,2087.62
1726,2088.91
1727,2090.17
1728,2091.46
1729,2092.68
1730,2093.96
1731,2095.22
1732,2096.45
1733,2097.64
1734,2098.91
1735,2100.13
1736,2101.33
1737,2102.56
1738,2103.79
1739,2104.95
1740,2106.17
1741,2107.36
1742,2108.63
1743,2109.83
1744,2111
1745,2112.18
1746,2113.37
1747,2114.58
1748,2115.81
1749,2117.03
1750,2118.2
1751,2119.37
1752,2120.56
1753,2121.7
1754,2122.88
1755,2124.09
1756,2125.29
1757,2126.53
1758,2127.71
1759,2128.93
1760,2130.11
1761,2131.26
1762,2132.41
1763,2133.57
1764,2134.72
1765,2135.85
1766,2137.01
1767,2138.13
1768,2139.34
1769,2140.48
1770,2141.63
1771,2142.81
1772,2143.97
1773,2145.15
1774,2146.32
1775,2147.46
1776,2148.62
1777,2149.79
1778,2150.95
1779,2152.11
1780,2153.3
1781,2154.48
1782,2155.67
1783,2156.83
1784,2158.03
1785,2159.17
1786,2160.38
1787,2161.56
1788,2162.73
1789,2163.88
1790,2165.08
1791,2166.27
1792,2167.45
1793,2168.63
1794,2169.78
1795,2170.98
1796,2172.21
1797,2173.39
1798,2174.56
1799,2175.74
1800,2176.88
1801,2178.06
1802,2179.28
1803,2180.51
1804,2181.71
1805,2182.92
1806,2184.13
1807,2185.3
1808,2186.5
1809,2187.64
1810,2188.81
1811,2189.96
1812,2191.16
1813,2192.36
1814,2193.55
1815,2194.73
1816,2195.91
1817,2197.17
1818,2198.35
1819,2199.57
1820,2200.77
1821,2202
1822,2203.18
1823,2204.38
1824,2205.6
1825,2206.93
1826,2208.12
1827,2209.29
1828,2210.57
1829,2211.8
1830,2212.98
1831,2214.19
1832,2215.38
1833,2216.53
1834,2217.72
1835,2218.89
1836,2220.08
1837,2221.22
1838,2222.37
1839,2223.53
1840,2224.72
1841,2225.91
1842,2227.14
1843,2228.31
1844,2229.51
1845,2230.68
1846,2231.87
1847,2233.06
1848,2234.25
1849,2235.45
1850,2236.64
1851,2237.85
1852,2239.02
1853,2240.21
1854,2241.39
1855,2242.57
1856,2243.77
1857,2244.95
1858,2246.14
1859,2247.34
1860,2248.51
1861,2249.72
1862,2250.96
1863,2252.21
1864,2253.45
1865,2254.7
1866,2255.92
1867,2257.15
1868,2258.34
1869,2259.54
1870,2260.73
1871,2261.91
1872,2263.08
1873,2264.27
1874,2265.48
1875,2266.64
1876,2267.85
1877,2269.09
1878,2270.28
1879,2271.43
1880,2272.59
1881,2273.76
1882,2274.94
1883,2276.16
1884,2277.36
1885,2278.56
1886,2279.78
1887,2280.99
1888,2282.23
1889,2283.44
1890,2284.65
1891,2285.85
1892,2287.08
1893,2288.33
1894,2289.55
1895,2290.72
1896,2291.93
1897,2293.14
1898,2294.33
1899,2295.52
1900,2296.71
1901,2297.92
1902,2299.1
1903,2300.3
1904,2301.48
1905,2302.66
1906,2303.87
1907,2305.05
1908,2306.24
1909,2307.42
1910,2308.59
1911,2309.77
1912,2310.96
1913,2312.21
1914,2313.44
1915,2314.64
1916,2315.82
1917,2317.04
1918,2318.23
1919,2319.48
1920,2320.67
1921,2321.87
1922,2323.07
1923,2324.29
1924,2325.49
1925,2326.73
1926,2327.93
1927,2329.14
1928,2330.32
1929,2331.5
1930,2332.73
1931,2333.96
1932,2335.16
1933,2336.35
1934,2337.59
1935,2338.78
1936,2339.98
1937,2341.18
1938,2342.38
1939,2343.61
1940,2344.81
1941,2346.01
1942,2347.22
1943,2348.43
1944,2349.64
1945,2350.84
1946,2352.03
1947,2353.24
1948,2354.45
1949,2355.65
1950,2356.89
1951,2358.11
1952,2359.32
1953,2360.49
1954,2361.66
1955,2362.89
1956,2364.1
1957,2365.32
1958,2366.54
1959,2367.72
1960,2368.93
1961,2370.2
1962,2371.42
1963,2372.62
1964,2373.82
1965,2375.05
1966,2376.3
1967,2377.55
1968,2378.78
1969,2380.04
1970,2381.27
1971,2382.54
1972,2383.76
1973,2384.98
1974,2386.25
1975,2387.5
1976,2388.77
1977,2389.99
1978,2391.2
1979,2392.47
